cust_id,custinfo,ccba,cdtx,dp,remit
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,3,0,0,144,29
794361484eaa1e6c82e3e55bf3e7487b1f8332580ca52daf2f772fadbea5f140,1,10,163,334,0
3be0795bf8b453ebf2d71ba04366dc605d6a400aa032afd5bebcb9c56f445ba2,3,0,0,23,0
2e72df2944115eff39dae27522fd70bd8baae770b74a076fabf240fb679b9995,1,13,4,109,0
07d20237c7b30d2dec3bcae286e2a3c34e5fce54e4985229d62df41afba401c9,2,13,1585,365,3
17fda6f23f0bc1aeeff35474d48a0e6a321c658a1234a67faf3d1a98536f3250,1,13,166,1994,0
f5fd97e9fb3883b9053014114507412c400df5be44079352e78a6ccfbc420391,1,13,7,49,0
39fbbfa0f7cfb706c27cf6aaa567f82e789c0b08f414db12437737dbae6291a4,1,0,0,14,0
b1c50f26db78f032c2beb649c43963437177c84b3fd97ee3a2d69517e241195d,1,13,30,38,0
756d06293893e9069dbec2800c8ff37bd7c02a56ab8297f2bbc4a86ae598e7fd,1,13,84,135,0
1f3913766a777f4c259bbf17e7a9ec593c2d8e22d0bca92aabd07fc4796efc2b,1,13,0,0,0
8934c91634809ebc805655b95e9eb61429435c5bd57c86818dc57dd6f2e09183,3,13,150,639,0
7e343123d3c3bb8faec988c39470377f70dd51da3bcac5f2a9e4faa52a9d7dd6,1,13,901,383,1
d51d1e066649e82797ca9a770f90c33f5a55be4c8c2a39d0718b03988b2c9f9f,2,13,249,229,1
b36ab07b5aac05800ddf7f0e6be1a40d4a7d6756a2593149bffc9b4b7ae8ce4e,1,0,0,57,0
0c76305bc2de6b687ce8ab2cc0e7e4ab9330e420490ada39dcf4f59e373540fd,6,0,0,562,1
3abebf1ea45dd6aea0b6230d08b036ef647cbc55096205d4717f2aeb3900f121,1,13,320,476,0
85a2e7b4154a32fc2922458daa5083cd1d26875199fc1a742da2a311f1fcc766,1,13,16,70,0
0f3b488ad0d5a04c62b1ccd67f05ec08a2bc5154cfea8fd21163e73715e369b9,2,0,0,82,0
b181162af73acf057524115ab20e7c8c16884c6fcd92d110861a5eef9508eb17,1,13,64,366,0
bc2f7fb68b1bca69fe306f834e97eccb1cfb4de5df37499c0b9e37c9ea9ea848,1,13,25,284,0
7afb531bad6cc85537ab3cfd9cacf425695d1072a8db07581fcf980cac38a499,1,13,0,4,0
f2b7d26c804e528cc7996c4c22a9cfc3bdf16db68766bd1bea94b806d3081717,2,0,0,240,0
afd6c576d1f0fc8c17e4ce27ace9e96e1cfec569a2b29aea41d44755401ccae6,4,13,18,235,7
6296562c7475beed827c251b5341ad606f45cea54f1d2b5ec97bd000640bc8bb,7,6,0,9,0
757684e3763c20e99158fd15173f72bad30890d16c1603b24fe8a911a2d6bf57,1,13,9,249,0
2f7e07ac5201c9a1a457501f55bc84f248c10b5c96acf893325ab71cac7068a1,1,0,0,22,0
021b24db10e3c8401e6d7ba959d9a86dc48f46541ba9bc905a10c756515dead1,1,13,710,279,11
78a18f0e99f7c29dd8a34bf255b346fe479b16c24dd23bb52dda1826d2a9d11d,3,13,197,117,0
9738003d42076d158789e12ff410bf54dd0ff888e193c312f9dd29d0225e1ad5,1,0,0,147,0
2e673e098fe40aebd60c0cc90ae3a032cf3532cdca0985a17ea2ba89c8dafbe1,1,12,726,39,3
aa8e92e331881af54cbd11b7f2b4201210715d3647b7b4220399e8c47d467284,1,13,105,114,6
3c4012927446be1210c9a6dad86c09fc684e4a47872e949b4467f09ab762d8d9,3,5,31,41,0
6f3246924a7d3df168ac135fbbbff6297b611e8ad30ba870fddc794482930872,1,5,273,40,0
c9a141457cfb59b3ac1d437fa608c9504aa4f6ac9a9cdf5ebaaebdd5b314a311,4,13,214,46,0
87bbef4bd628f342be8e61bd306cd9baab073d03df3fb46e5d9a82fbb83186f8,5,0,0,836,0
b4fb980054c85860813c6ae7a90d92671b9752299701b83d28846c3d17975f7d,1,13,181,116,0
5e4fb0926452a7e92e35322c83cddf1a1c60651ad793bc7646edd839e302a3fd,1,6,5,105,0
bc3b751806ecb0c12ec89d6942030b895fdac997f07e71e9740985330bb3d660,1,13,710,34,0
dbea8752ea3c60f59761282c63fdff02188a04ba4c7f046235c8be62c0a9f487,1,5,0,373,0
ddef1591babf6e248304ef993b00a135f9b06e1379ea9bce493a58d7b4d3e15f,1,13,152,1221,0
4997c7a70e8f17e91fb0135cd8f77677ffb1c597f67f099951b9ee188100e834,1,13,128,814,0
e21c422db3f56834672f775f3f22c162a63be601d9ce8bdd40e59a108c24927f,1,13,111,240,0
bcc1ab6a0173f2804573b4ae1ed17184b2a84decd259ed4281b5e4873a4ef5e1,1,13,13,244,0
3e4165c90173cebfef6d7a51c69b0dc625fe9dc4cd8ba75189c6aafe6d81c86f,1,0,0,74,0
f5b531ef7ad39c246ae8fda4fefba93c00f54407bd936a2a3aea1c9cfd19048a,1,0,0,39,0
50d4b9314b27961a3d3f9ba78ab9b9aae5f38ea1968dd5ef5bee36fb7910d07c,1,13,562,313,0
dd6f44b3425aaf8fde78466a3f921c949317dc236d5df87f1f742239d9faed34,1,13,244,15,0
6685958a1eb0d980758f4377470c45ad8310b6be045a733f3b57d092e5ef60c7,1,0,0,1160,0
e3924729a33b41ef4c89e9acefa90bc2f9103a15eff95ce2b257b1ec5cc8ddf2,1,0,0,28,0
5eb3ad53c8ca7e759b10c6298a2f334610703f142ee5a15b053531eebc73a47d,9,13,7,303,0
94ce5bde0a3b9c21366a28eb08b72368a6d2e5f2fca07dad1e9ea85ee7557c29,1,13,2,84,0
5729795878ad52a620f241e0a1b178a208a61fe4ae4d2c156f861be4e80eba2f,4,13,0,61,0
0840ca161b79ee7255cfd15f814dbdb34a6d9a75752f7e487395c859356a003e,1,13,88,54,0
f0c8d862ca2c4d5fa97d1bada8450521840ad063f8b32a30cd2fdcf6a44d2fd2,1,0,0,0,1
165d7a6db01dbee4c1a85ba4e6005f397d7ddaf622ba5d048b8ecdc63162f19a,14,13,307,266,0
340d112483c91ef4689924538f80b7e70a3a1174e2f471ff6b09c1a618e81a0e,2,13,186,170,19
1e53ecc6ed486ea11bad1f344822bf755e6a6a54cbbac6eadccb74ffb4ec5232,1,2,5,4,0
8cdae494b3a4d9087dcfb794dd9ef3aae5f86bb41f96c0fea7136875e6ebfa39,1,13,1211,352,0
e032afc66f14ee04bd523fa1c02b32a3ed315099755e2c773e265c1a442c0858,1,13,2,156,0
96a931aefa11c6f1943d4d855f79caa57823cb561553ac9ca1e5e4fc729c4a8b,1,13,107,126,3
4292e6244e9476cdb56869a06f1ccb06ec4972c852b8344d3c157b77b56516ce,2,13,55,109,0
bcadad1cdb694764707d4c130664f0f712cd438906cf7557b301a9454ce3f28d,1,0,0,43,0
a11bf785c2f546c172920bcc9f0b0ff73232c217e1c91b3e819e14974b290fc9,1,13,2,418,0
adebef71f5fab792457ad45762c672d452826163971eb8a8005eec145266dfbc,1,13,15,256,0
6f4a49f8fc068818afa8860744fb981639183a79db5453f9c92548d5903a50c1,1,13,91,133,0
3310f07b0ed1b1dbc8927953a5717e06f757c423453083b70671b928c208e05d,1,13,0,51,0
2920b748ee7c8923ad78af5ddd2a8bb99ca9df5ba9d6fb158c999ef5aeb4cdf9,3,0,0,877,0
78e23f8e1987101e943b4722333ce9895af1149e3319457f5c1b6e6b06ca3d75,1,13,340,153,0
6e02db2f520797f00b347abcdf385d63d3bda737620643b56bad7802d3f8e472,1,13,109,349,0
0e27aa5134cf6fe779d2e3a67c4cbdc2a7fa2f8949c3c3b20be3c02b15df7dc1,2,13,14,108,3
0e2830831d0828a00f24ed4da6050261f9be4a8162a26a1e5db85c3b2cf2a7e1,1,13,155,2,0
1c4397ce4efee7462d55b49df5640757e1837b3671f6633641f406044fda472a,3,13,0,371,24
7d46c422096938dd07caba0edd973fd9c2e17972b2a0264719052927d44f7d50,1,13,0,0,0
c3323291fe5a48e1a9bc362a0aabdb644ec81a38ecf2bdbbd7dfadf132fe4d11,1,0,0,47,0
fcb01eb7996c204a0cbe578ec363afe222ee84a4ab6bd340ac292b3cbedf05f9,7,13,172,104,0
5f07fd18548e56b621df407010191f70d0a4e7233d7ebcc618ae0c6bb4a3e67c,2,13,13,340,0
85ac027728bd370917e942d05bf120c2147121ef13d33a202a03c17f4d344fbc,3,13,126,180,0
1ff8952813c2f9a0f7c2aea7aaef432678716721146c1131707f41acc5cc4071,1,13,0,44,0
643d9c9082349b0cf3c6bd269b692771111812fdde8d35bf4550249fed3a7ba0,1,0,0,28,0
9385c0d71a66f62c00cd0ba002e34c7f43175239d364b7960e61c8d24ef0340a,1,13,236,196,1
ffae7fef923c78298cd647a3d573e48cc1404b07ac794a63f436399ceca4ed9d,1,13,35,225,0
e574ca3c898e47dd9be811cf06ec00a290cbd0957e854e3acbffd3e90a36288e,1,13,299,24,2
d425c8b1fd5df89f6a78efa4275467bc5f665498bcacb73f828b0f3fdeaeb6e5,1,13,88,189,0
ce82f09c4c78da83377f899b16d03603b5041e687a70e7275a5373aabed2387b,1,0,0,0,0
5ec0f6a2c45c6236c75503dab484fbad02cc292198ab0fd2bf17b55c81954b9c,1,13,299,525,0
defff88ebb2391c969ed784fe7a2ba445db3661d5ea7dbb3676c81c438e47f8b,1,0,0,191,0
89df0ab936d9839545af764d0084a44080f17621fe2e316ea7c02cfb28e25011,1,13,147,442,0
55889d48ac04facb695f0269ec710b64eaffd14c29f8ac3a900943334e3d59f1,1,0,0,750,0
38e4366438c1efe52ef54f39276e44f7638d0f42d14cc9ac610371e9415153d2,1,13,255,62,0
2b8a08738e97585524f86dfb2175b3c8fcb5ae2d56ffeb5dcd94e6b37b32faca,1,13,221,414,1
75f6bf46ecc185859c77e0cf363e51d3d6b14cd7b34938fd3ea092d021b868e3,1,13,500,267,0
f36e847573c8daadec546c31c1bdd1798f503b54e71d03602ed9aa15789741e0,2,0,0,0,0
2e390f8b7e630489dcbf644b8b333646c2952eb5e43ae1516bd2943101d095d5,2,13,146,257,10
6bd3eaf85042f1f29c7394b0daefee98a327116803e201db21fbc505e4cbb341,1,13,27,1011,0
1ad95495ea2c6d22045d1b1a913169ca52994cd4f667340d3bf1aded554e765f,1,13,807,218,0
76beff03712e13a7101cd47b934da340e15b93329b395f6af63682ffa305824c,1,13,295,59,0
177971e720686799eb1b955d80a3ab4592ef9775b4770371d342e937960dd4b2,5,13,55,123,0
fd36e60a9cf00550f20e9af85a9d12ddb5952341fae2ae3bded9fed40205d501,1,0,0,170,0
0c2e5de3d3c15f82f2206937822aab75f5bf8a25f9d5ea820e366861c0a64ad2,1,13,83,29,0
f2559ed1096737943df35771bab7d7728d8f0316537bd48bd07bb0e5042a65a2,1,4,88,42,0
9a8a6f56bbcbdee0c238030b9c7aea209db4d69d94a222ebc8968fd22d158812,1,13,26,334,0
719dee57dc32883cb2b524d7608df7892eef80f1687f4a23f83d9c081e651917,1,6,75,56,0
53a7bb8075b008b8a824b3fa689042c96512a40acb825e4298cb8d10248c701e,2,13,352,13,1
d3972f9f036d3fd9f0a8901888cf7205a987a0b79a76f5a32429a238ec5f70cc,1,0,0,9,0
fa008e2a0df2955931d7072783fa8d98596a7fb34bdad37aaf61363928b073cc,1,13,33,22,0
1d90c42433f722c2330b500e52b100155ebf59ff3e8fec82f6e8ca33744f3315,1,0,0,155,1
d839f8dea2cdf8419f1ce171d0bb96fb36532eb8d7fa9a2e4eaeb7b3b77f51aa,3,13,386,623,0
96b32e391abfad27241ab772b13dc674b773273a28a117590351dab98b116c9b,5,0,0,121,0
3014eb01f3964c78bf13a6e47d027de160065854740571715086967c98f2a7be,2,0,0,276,0
74da155f624d278991cf8722327f3e6c9e4f4ec50a28582a22e314fe0f043b79,2,13,154,159,1
24ffa806128eebf93824a4b656d133e4ee14e7440ed58a5a60681ff6942b94eb,4,0,0,214,0
dd7ca364b1da3a60e60ae2f10c66cdaee84040eb26ab54959135b376ba6ff227,8,0,0,8,0
a4bc01cb612d07a4e81a3c7ff141384647488bee7a42152f44b9f8a25c068b6e,2,13,162,51,0
779045ea6185c77c179d4a6eefa00921fb98f2b168df1040fea2ce445f56b08d,2,13,149,40,0
00eabc23fbb38516c8e9a13f3a8f8d00579ff7baeb2ec87a3763dfa82da1900c,2,13,590,463,2
466f669ec39bf48cd4cb42f6fedbe78813274520b32a6390a6ad46bc71b4ac99,3,0,0,18,0
d04414b1bcfd05645b64e6e0c5fe46d01a9c5af23f795ab9616605c267ee0cf3,2,13,1,72,0
494f11fff8abf291c8fe1c34dc2d08dc4e8e9d7a5b7e1730b99573259c7edf0c,2,13,3,49,2
af310cfd04d5d58ba0a2201f85c7d60b4e0d6beba80564f414bd176105e1a59c,7,13,772,297,0
6db7ae6a92f64bdec8fbe178e576c471c5b6e179a88324d976704c6f2f119f98,3,13,0,81,0
e1b22d2189c23d44aa57542333d0e8485902c8ee0bad2b89ad8d027b628799f3,2,0,0,88,0
93ce622d86297e1b5c69598dabe8b9a237f94c35a4c0333e723e9611960ae84c,5,13,684,180,0
7dc27e3f22703f1d36f9af274076cf4ede5b5885e788e90dcd88eaf1372ed8c2,8,0,0,72,0
00b342a67f967d662c851893d49d3da0716041fac5fa90409f5a93ee5e604a93,2,0,0,163,1
33daa2dd81f94b54870e446f296ec780dcd116b5ec04c630c461fa41eed6f991,2,0,0,17,0
b3bd041ec7f4756dc86634c80ab69ef0e6b45a99cbe6d537cf32f86ea8d95dca,2,13,0,40,0
d3b8deacba041bca7aef81057277abcebd6570913110b232fc9d08f33aa0d880,2,0,0,384,0
acf35c3e02a718f5227643ea586568708aff801b316545165cfca3b3c56f507f,2,13,61,95,0
fe54e6a962ec6208737a4efbad1384e7bb7afa5e8e55c19f71c9ba85cf828b97,2,13,148,628,0
eacefce7d871a35bd1aa3a84c6439deed2d921d61167f9feb2521785362871ef,2,13,177,64,0
524485a18194936831565b1c01cabd43c90530b3a493a71fd81064c751cc05b5,2,13,909,161,0
b87c1514f2f9f6688f61e7a8c3488f80a1d3f7dad63fb74bb1838dbfcdd1c4cf,2,7,1,9,0
e39abf08f6426eafa1becd89c6bbea1d1479e6228c5b7657a7f6e089c5218faf,2,13,170,53,2
43b1b81d9c666b34cc6bd0c097d129f84ec5ca5714ed69dff229ac8f0c4c2acd,2,13,13,587,0
b549900bc10e1535ed3a4b413316e51cb46ad4eda64520dd3ec3fbda8ffcbe03,2,13,813,0,0
ebb93d9e769f2dde8c09a04b25248432000045872945da83771ccc125f75d19f,2,13,48,2,0
0cf91c4b7df1bfce246e04726b60e3594d46f8257316d01fa0525d55fe3618ec,2,13,0,450,0
caeea20db01fdb8fa96813b2a5c2c38401d79cf6afaf79b259163c30e7d69347,1,13,79,99,0
e7a377bf2c636d405930d98fc92488bfdf954032338844defa0294aa6e1a3ed9,2,0,0,40,0
5909c7ab31a6a98f6932bdae9f0ef29e7ca5dcbcbe0b22c91558739f06042a1d,1,13,154,724,0
647166d5c3c876147865672f441981a2bf8432695ce83b65ca414437877327e5,2,13,226,229,0
4a5ff37701798e4e6c7349bda539d7e150b982d54cda0b4c8f9056e2f29525f0,2,0,0,11,0
2fa6d02844e65962afa6e0b51eb1b9d49ef06e9713945c3d5aad6a916e1f9f28,1,0,0,7,5
ecc9582eaa6ab45e706db55cfb80e18db8ada5de901b92d633242f7567718417,1,13,83,176,0
4f8a567e94845c9752cc5377ef201b2949cb9249a1475d899b1e44e6632f3ea2,1,0,0,2,0
9889837fc57d98c39d7e479eaa8587025188c6bea67a8a120c96336db972fa54,1,13,0,0,0
6ac838fbf0d235cab7ebbebc50b00bfb92900e181e266c0c779efefd90ff0350,1,13,432,109,0
0eb9e25c8c5bcb9514175868881ac007fb597f116013ea53c093b69e448ac86f,1,0,0,0,0
b03b19d79ed8cfef9b64a99f2e0888f05326b31c5c176bba59b0f324d383f724,1,13,71,61,0
e4471c51efe1ff430936c15374d9d6ba825ef741f2ec6273048bfe3eccb01ab4,1,0,0,2,0
fecb5f1d393baabb34972bfbe265cd1898c5db4917505976ee7c24661cfbc133,1,13,0,0,0
638c6d44c5738721334c11d56d72eec24111bb35e452f85f0f4a2f003b569a9a,1,0,0,0,0
440416bcde359e5a86f19fbe8b75c9f03acebf8138ad5dc23cca78edd3fd00a0,1,0,0,0,0
85dfbf63897528232df5052955d22bcea86473117afc56fb37a4683b0f463c1f,1,0,0,0,0
ce038be6d1297b0443b66ea6fe1c511e679a4dc821c444a51d8d9bbf843bfb99,1,0,0,39,0
d9d1e47d57d5ad2c28d4c3f383a6973ad8a59c36e43ab9ac1e0acdb96c18b0ea,1,13,48,95,1
73165ec5cc83ecbe7dd8c577d9ef52c5fb23605f9a227c6600eadd9e77be0341,1,13,0,66,0
971a5219169b40ae8f10e7e23e49cf4a8be951b04b84ab1877df14285e63c0ac,1,13,50,0,0
d2eeac945240344dfb10e782284986201959dc96b7b4268b105bd28b95dd8947,1,13,30,354,0
fd631c6387deb4d1e09dccf4aa598344c1f5d176631a46da3e48e5f54b73b5fb,1,13,2,139,1
b3ba945e89dbcd162800cee58f2639266eee6b811f958cd940a8c563fadced7b,1,13,64,0,0
e0e264a7d350fe5355faf8c01fee4f6a726298879cc7553576e30b76a186d68e,4,13,187,92,0
2c4eec3c2c1d59945444fbc92ac9fa8d5e2896c18868152469a66eaf6fc3d718,1,13,58,49,0
88737c9ae6d8142ee5acbec6172d50b46a0e194031efa37787065be823ef6b3b,13,0,0,278,29
48ecc4857ed6bf914b29111ceb49f9181fcce8133c966908882c3b69837e5298,1,13,23,139,0
6596eee15f44793cc3cb6db410581353cbee3051cbc6d3f01cea4f62668f7ad9,1,13,3989,1474,39
7bd78d40dca59bc261b2d14f680da63d70225e43fde1e48dac2691623d9f96a0,3,12,29,91,0
ae53838cf3d7246ea10908c3cc66f91cd542ce382c3c903b94a19324f86e818d,10,0,0,206,30
96247974c481e4381131b2eca66bacca79b300171bf6f35b92eabb4099458451,1,13,12,98,0
6118ee17bf237ba44bb9eda1b6a387a9a671fc265169de273e61137f0045dcf5,1,13,0,142,0
baef074612d5a73e1324157a1a5e38e03f7ad150404db0206ef02303988825f9,9,0,0,204,0
d9c4cf08fcdc4f69618acbf8e0d55adeb03a620b84de5ca2de9175a9f2cbe81d,1,13,215,746,0
c26560a44691b12eb78325b5da4783b591278a837687fbf0f43e4a46a38b2297,1,0,0,116,0
f74b446a948328307af6adc4f476614eda3ddfa82f0e1389fda03b1b6f788712,1,0,0,13,0
fcc996c285929b4b6623d162053439c80755f11dc3e348958465ada539352237,1,13,6,11,0
8763a5a12c429ce0c14f164a68e0e931689472bc87834f5e6be3d46946a197e2,1,13,38,128,3
27bcf73ba4f9067b0c4e6bb7915b6158554b0b73e063db2ee4822d3ab1fe5c70,1,13,2,0,0
38bda12ba29d2451f456c737aa132165a4865eebed815d8e795cb51103cb948f,1,13,341,36,0
057862ccac325212b683830ca0044439b7803b02ce5cb82caa792281c9ee047f,1,0,0,13,0
30c7ea8217a2ab5c1e344647da4f6c6896775a992a9d3f420062d5232fd5bf6f,1,13,32,25,1
43be2e07ff697eebb824b4dc6918521d93b104bd3f5ffd5c7ee9ea224bce3270,1,13,165,3,0
0d9d49d59dd56830c3acd3fbc0f22dedfa9dee0ec56849e0ca280809bfb6ee47,1,0,0,9,0
bcf5dc9d464a660377f39ffdf2388cc68859d04448c372f1188ab171d19e6fe6,4,13,38,85,5
a0dae468674e23652f02c2e537be307bcec62f8fca441617b2fdad3b6dc663a8,1,0,0,129,0
3e0016d45fb1d36aa0e670adbc1af1ad6292fad3fe872872a486434b64540aac,1,13,0,11,1
71ba8e8f724c172adc3ed4e2c8f3dff6e5bd554469b88012b03c9d473f54fea5,3,0,0,159,0
e83b141bb09baa6e6410a0749e7d7239a1ed1ca0ced04eb70351fafd174a4396,1,13,42,174,0
d999d55169ffe969b60049b6e415cb14d447930e80bb11bdd27f1b532f223406,1,13,143,65,0
fe54fdad13e3f7263b1ab3af17114402786b6045e210a1d9d280f6834ebd89d8,1,0,0,121,0
dd773fd9da87dcca6d59fa00339afea1d2f8fe8bf83b26b961e0a484c4af1ada,1,0,0,605,0
38b21ad2c20a98b0fa3bb04a25d322993cbbfda0a3b2e4d5b45a59639ecc0886,1,0,0,0,0
486eba2b98a347c0870d252996143279cb668a8df8ad5d4420d645658e219383,1,0,0,1,0
687555ea3b79102717cd63f3b8e7443bce63978d4f100f63881afb0fc457efec,1,13,427,35,0
059433e8731a356660c9f013390636c3a5a505a335c8ca51705bce025d8b10ac,1,13,3,57,0
d0fd7e8debad731da49749669e61e0d732eb45d6da7b73258f3368cdfc2d9d16,1,0,0,38,0
29d89db3f041ab8fefda45a488896b9ad84547f35c570f0c4339195c53625e8d,1,0,0,28,0
30121da9757e7847880810c73efe9872a776afaa90c88266ebb5469da42c4742,1,13,52,71,0
0d46addf1c696236cdcacdd17038f71578bedc4c7268d3a4e15d921fe09a0c5f,3,13,42,1078,0
00db29797c9498ef05ef3323751cf133d01ad03cd06f0a44c4c2c4c7ed07781b,1,0,0,992,0
6119570b33e7b519341159921b03b6b4b6beb7200c37f5a99256b5ffaba325dc,1,13,112,35,0
abe6fa9d75297e5c0dd90a244c1ed9db757942d91a4c085e7a8ef510f0a1871a,1,8,33,0,0
d2ede9ca04767a8187a0e71987e1418b8c0ff8e5d7cbf675b6324d22b8835921,1,13,1,124,0
73602590cd6e7e86865c37fb0737fc5b374a0acaeeacc2e2528f93c13ffc84b1,1,0,0,448,0
8cba09851410a22ff09cbdd25b56f7c05420cfaf28aa6e22585baba105a17de0,2,13,22,922,0
dcc756e188c194263790ff35b98b2bc79209fa5d48eb25cd26fd7d67e6d8d044,1,0,0,337,0
bd7851356d8c1131dd07436a068e41d2a3ef146a3c822bb8c991b0d9db6f7cf7,1,0,0,115,0
de49414e5ed72fef141d2eeb3514301c7c1e2ef98341bf7f1ba624b6e35f4403,2,0,0,45,0
1284d99165eed045ff50b79c2fae7d7b62e77598b760dda5bb5cbf42d27f2dbd,1,0,0,7,1
badb5e6361d04b875afc56f3930235eb03c5dc6a54a104f3ba786a22fb7fb2fc,1,13,0,4,0
83ad0c28784e624ce08a5b2fdd2d1843d3eac093f6f09a4f0370eb3b1294f349,1,13,0,127,0
d9cddb6c06d1fb01a9900a42d9eb2ad9e4ce2e9d2820384f1bb74f46412f2e75,1,13,28,204,0
7ede945ddb25ac19fffe4e0733f82e79a001a2ae533af164e3c8cab93f5a9625,1,13,843,3,0
05d96a261bc459a0eae8a070afddaf562353c5db307203b3aaf757c4c72f7a74,1,13,109,35,0
c85507de04eec18c625b6ce36e86684275e03130ec687f95f3fc929e6b336011,1,0,0,91,0
35bf5890080fdb56053a13bb0f76c615c6757a388cfcebcf56fdc3daaf1d3f00,1,13,28,65,0
7e6babc31df332d75103ad6db50fa6b4ef638c51410cb2d45f892973b983c6e8,1,13,38,42,0
f1a255595d568c8b1bc3216c9f7ee89e0fb511a77c864ddb85a5976c2425cded,4,13,202,70,1
1a98bc15716f74060e0c4cfca7e5fd2b8c39ee474306ac3c70000cc8060a336c,1,13,10,2,0
8c55c033eaf3d8ff177c85ef504075393486760382984f23781dcf3ab3c910ff,4,13,54,3222,6
338c33eb5e5d7bdab6554c24d758b56cb257caaa26bbd737e4141c21fca35956,1,13,690,294,1
3fa46784b0a16d3cf99a7e2c44c9355faac0ec50b6db6056020c0ff43f909603,1,13,2,13,0
446ae80f81fc026de360126ce65021bb27fc2fdcce2d75574a330d018bf96c31,2,0,0,102,0
bd0f7f43ba57378d5e683f3f9b1875e747a229f89b0e98ffefe83d0e1ae4f658,2,13,338,414,0
87d98aa91cef6572db3389a1e0a19eea9aaf08b419ade60c17e26420b57e3fe0,1,13,267,1201,1
11ca9a4aa7cc8b533538025620a8402dd038e5b324e10448951665d10ba6c2f2,1,13,354,53,0
93976be5a5aeab6460da4dc17333990cac393381f96126dd2d3b695e620258ae,7,0,0,1031,0
b1b1f664d1b2e87914dae0431bcceb1b13308b25a44ed0983e7f2d84a4d2d7fc,5,0,0,17,0
dcdeff1aaf64e15955ca034d04291aedfc0f31e5a9acb9e4df4df1e875147317,1,13,153,21,0
0b03bbf8c813ebe079856604b9a4e0a0369e3b49d1b6ccf13984d426e543a8a2,1,13,260,71,0
86365778fa02ffb611af7ba76489be67eb1e6af494abcb4ba5038a87fccf0bf1,1,8,2,98,0
ffeb846f2294ec4397f800736dc1e14eb754da5425398d9a3bb81469b764b16f,1,13,55,51,0
643d0f0c08712bfa833a68bef3a9d97221d99f63b51b7d7261c55d9b15567e86,2,13,20,169,4
26be607a01d41b25bebfaa91090f42660cba09db376a16496a0abeabebd2b1d6,1,13,932,4,0
125ff3398783f033e3b7cd5389bce3e1d88f45020084525ed339921806a2f2b7,1,13,542,396,0
1827aaf71a7301cb7936c1e8fd2cf0cb588cefbe8331da5505d599fb2a1581e5,2,5,9,319,0
72bcbebfdcd7303dc29d02980fad842659561a162f6b0b47387f263800c36afe,2,13,0,0,0
ccd83eb7c169ed45162db2541b0a7fb30d3aa04115ed610f6afe9ab5101dc8d7,31,13,86,170,0
482d401e2ef6c63c48123aff5fe47fadf72a0ed24e005abdc38c0563dfe8b9c6,1,0,0,113,0
b62f98feee326679aa43d4fc732a2afa44d315e3f198f5ea1b1d75949823a848,1,13,85,90,0
bdc4989a8fb60382aa33bf34f0df15625f0a32156c9522de737b7a4305084ff0,2,13,198,1690,13
8e12db63840b14347bf0b4593a05c538ce1c185cd755211fb8c6838e7e887d78,2,13,0,56,0
b19cfc89dbf309c93fe1376a6cc7e48a1b2260d9d9c6054d0cb57db90980095c,7,0,0,140,11
d31252bc1acbd9cb2b685c48eb2314c3377cbdfab58841ae0236916680b76c45,1,13,0,16,0
bccb13d4f30d7afd401344a37150090be6d251092d4603632edf1b39ba77732e,1,13,180,72,0
40c84a245539a75a2c172fc8af908d319776b40779aa70a86e19c7d97d75ad72,2,13,336,219,1
2461df8aa3baf3f54791b9f3f1ff6cd76f95aa70f2c19cac7cd8097b57f341ef,1,13,99,41,1
58d28f3b8ad805ec61c235da2a4a450fdf5c0c652cbe082d584b8013040efa6a,1,13,274,1357,0
423853ddabeb167a7e5c3543fb07412a19f0fd1cb7ae02571c15e4ca1817203f,1,0,0,141,0
4c3aa59020c94bd02f979b5ab4c764f760618810b1d99d5f5c2f7b84d41c4e0c,8,13,131,581,0
e5c4f9168c703c8296f8586bab4b6699bad4f31cb2cf55b67d8c2eaf425d8014,1,0,0,6,0
4dfa09a5aa23c06f7ab57f4130b9aeeadb5647292b2008ae2db8f3884c3ee7b3,6,0,0,56,1
23eb2d01d43901cdde93b3705bf552641ae9942eb1f0682f595fa838d83e927a,1,13,62,11,0
f8f984ad49a05d3f519f8558791b1ce8c378a45812e6a32c1b0c310d08e5665d,1,12,27,16,0
6a3f884eca73289b2282810e42282534af0d5348cfafe770c466d5335f77aa7d,2,0,0,6,0
d451b7000e1fe22a0c02affc78b4059c99e3204ce1b0b65449191c59217d6bf1,4,13,567,410,12
9585096f4eb5af05bf853dc7b6649d291f63b7391aaef60c7e198a8ac36dfec2,1,0,0,12,0
40fb26840b87b522dab13a9c26230a24620a57177ee18f5b6f3818ed5b11dc33,1,13,16,28,0
eece0fe1b011adf2f0b6360ac37f9066201e8ceb6d75b6072dce372d7836a92a,1,13,16,79,0
63ee8682349ea1018eeefd6495c0fd51a8e0351e5d9cfe4c84b11eba8f269cd7,1,13,32,1831,0
7a72ba0fed9a4dadcffb676939a7eb3abf9106fc8a7e4852335ece9ddb23e233,1,13,0,704,0
5c3477459165cf71fc4d3691ab0fbd9c61a7a5640f5f0ba7dc2588822ef3c730,1,13,350,1392,0
d0bf1b2c33c759d56e314e7669eb33451df99e851ba5117bfac46c95fba58576,1,13,62,1067,0
